Pop1	Pop2	Model	Rep	N1	N2	m21	m12	mi21	mi12	Ts	Tsc	Tam	p
Molino	Pachon	AM2M	8	7024.1566524	31865.006216	0.000152065810649	7.33589819067e-06	8.90440751531e-07	9.89764817044e-07	7.76375068033	NA	389364.079693	0.315651552588
Molino	Pachon	AM2M	9	8496.83001219	18560.6793256	3.48641197534e-09	3.13012230005e-08	5.83586951184e-13	5.85876350767e-09	40351.5279792	NA	360.063517663	0.218056072468
Molino	Pachon	AM2M	10	8342.48022323	18191.5403091	9.33810826362e-05	6.88375665622e-08	1.3776402393e-06	4.42316744561e-06	38608.1253698	NA	1187.51173129	0.156461885625
Molino	Pachon	AM2M	11	8535.99889205	18591.0593569	1.86226408115e-08	5.41199632957e-05	7.55093812644e-08	5.16869946432e-08	40842.473064	NA	1.33235026299e-110	0.0958162469117
Molino	Pachon	AM2M	12	10734.5841246	39968.2465242	2.761145494e-05	0.000103503733423	5.74519664779e-07	7.35568853328e-07	8.71597717348	NA	570636.254963	0.535374852215
Molino	Pachon	AM2M	13	8479.12389051	18490.1745064	6.56890865397e-07	2.65698895023e-06	1.46829144103e-08	4.25680934712e-08	40607.0351047	NA	76.5698974191	0.888516424574
Molino	Pachon	AM2M	14	10693.4682837	40560.2894635	2.53536791524e-05	0.000104041354032	5.73800819616e-07	7.09168128395e-07	0.540099889047	NA	570709.569541	0.537754849354
Molino	Pachon	AM2M	15	8796.79576439	19014.4595459	3.45517940082e-07	4.86227399998e-08	2.13029941402e-06	1.96413294989e-08	33704.3868013	NA	8235.9509038	0.138601668794
Molino	Pachon	AM2M	16	8551.71172815	18516.5812917	7.88589784853e-07	1.07977873937e-07	1.13005309834e-06	5.97863993805e-13	40625.5786219	NA	0.0048256102138	0.121436464504
Molino	Pachon	AM2M	17	8462.1992136	18376.8104595	3.22380392218e-05	0.000121163287515	6.69246693793e-13	5.85892151998e-10	37964.5099933	NA	2546.609251	0.154285540437
Molino	Pachon	AM2M	18	8765.3508733	33631.5212656	4.2099321478e-05	0.000102635860558	6.94536864922e-07	4.37146311189e-25	0.063665368418	NA	101401.837898	0.345373467915
Molino	Pachon	AM2M	19	13839.6066647	28396.7119069	2.86035356759e-05	0.000100672637125	2.38529881663e-15	9.77557022304e-07	32.917464958	NA	143723.837895	0.344550727745
Molino	Pachon	AM2M	20	11405.2503596	40625.5086413	2.53246055645e-05	0.000110005017132	4.46455449687e-07	7.50296776292e-07	0.478522993289	NA	531825.714913	0.531311454252
Molino	Pachon	AM2M	21	8429.52727183	18427.5163143	4.34004175033e-05	4.84697013401e-10	1.04611391613e-10	6.83924485045e-06	39585.7720613	NA	773.513586477	0.213280401909
Molino	Pachon	AM2M	22	8388.09479889	18320.7343411	1.50024003061e-06	1.78912426238e-12	1.55278541894e-05	8.0990538721e-08	40121.2093266	NA	3.76047778855	0.459975627706
Molino	Pachon	AM2M	23	8550.68731034	18680.0343914	3.32345125504e-06	3.91708147615e-05	4.87326068674e-07	5.58556042735e-08	40856.2900902	NA	1.69795073099	0.932918100456
Molino	Pachon	AM2M	24	7155.00315718	33034.1346517	5.06224157151e-08	8.79128030284e-07	2.50364542016e-05	1.76614559749e-06	97.4945679259	NA	392833.462767	0.50110289784
Molino	Pachon	AM2M	25	6143.78645936	32826.079653	3.88651847106e-05	3.20659550382e-07	3.53135844222e-28	9.58126239758e-07	1.53859163931e-11	NA	560332.449126	0.616016070434
Molino	Pachon	AM2M	26	8595.60108383	18788.5237466	2.71520806064e-05	2.21738047519e-20	4.6995819855e-06	5.46536311341e-07	41090.9770676	NA	85.1113449418	0.214015785333
Molino	Pachon	AM2M	27	10801.7204106	39154.2828944	3.18062588561e-05	0.000115514787866	5.45473368516e-07	7.61754139117e-07	0.132734285653	NA	518990.173108	0.501031395722
Molino	Pachon	AM2M	28	7289.50141177	33901.4551908	3.29761849834e-17	8.45370731182e-07	2.77855650697e-05	1.81206519313e-06	4.0998063546e-05	NA	350817.933121	0.545154076514
Molino	Pachon	AM2M	29	11723.180276	40327.6939608	2.46679050048e-05	0.000111692935909	4.67680749756e-07	7.62318890691e-07	118.555034272	NA	533544.296534	0.531042786542
Molino	Pachon	AM2M	30	6272.54790054	33413.9800326	4.12475990857e-05	3.33303879858e-07	3.54170937587e-08	9.24995004863e-07	28.6705896177	NA	515191.56384	0.570906589557
Molino	Pachon	AM2M	31	11393.7977393	42593.1181599	1.33920529436e-05	9.55130119947e-05	5.30967205466e-07	6.71595478384e-07	18.1794235172	NA	588296.433543	0.56506666994
Molino	Pachon	AM2M	32	8450.27266074	18451.7927078	4.12323285986e-06	5.10095726328e-06	8.87406799998e-06	2.13883896937e-15	40278.802126	NA	131.588215582	0.266683094871
Molino	Pachon	AM2M	33	7128.19291706	32915.9685184	0.000155324945254	3.15932293306e-16	8.06644947874e-07	9.78918671058e-07	2.00489363092	NA	386122.083349	0.327703704913
Molino	Pachon	AM2M	34	7073.82732382	32567.0776354	0.000154087240514	6.14641637064e-35	8.46244198773e-07	9.74902644998e-07	0.421041745929	NA	387778.579263	0.319269250656
Molino	Pachon	AM2M	35	8464.38832191	18433.4274319	2.29195581086e-05	3.60192749578e-75	1.08014326703e-09	1.35144808243e-06	40424.0901574	NA	9.10560787729	0.392740751632
Molino	Pachon	AM2M	36	6906.56550422	32605.4082896	0.000138410809571	6.03224389188e-22	8.68594167578e-07	9.79861642584e-07	60.7402183117	NA	395774.658067	0.346158874572
Molino	Pachon	AM2M	37	8485.80994282	18679.3203795	1.21913005172e-06	1.55621752353e-05	1.36629072685e-09	2.53477855457e-07	39601.2905866	NA	1141.50948573	0.192932530939
Molino	Pachon	AM2M	38	8452.45483963	18426.5678743	1.21517917624e-05	4.98361531719e-09	4.88717349201e-06	7.66845477115e-08	40381.009437	NA	7.07234221923e-06	0.778989465203
Molino	Pachon	AM2M	39	8529.82641547	18656.2868435	5.09247309404e-06	5.13469977726e-32	1.96966456219e-08	9.25771730234e-09	40874.2520116	NA	1.30962386544e-15	0.0527105136227
Molino	Pachon	AM2M	40	8497.25679075	18571.0579763	2.11246795724e-44	3.35048530308e-07	9.30626458351e-06	4.69044995848e-12	38288.4087461	NA	2563.99322964	0.454201201462
Molino	Pachon	AM2M	41	8562.69108079	18766.2762379	1.31785787975e-05	1.46020759193e-06	7.27272264057e-06	5.19382788486e-07	40592.7085451	NA	346.250798322	0.330481249704
Molino	Pachon	AM2M	42	6586.94226655	30892.9641056	1.63639143324e-09	2.65676308731e-19	4.98764910335e-06	2.19252978874e-06	471.633728968	NA	502318.986442	0.143426314153
Molino	Pachon	AM2M	43	8288.74767746	18107.8291032	1.45125647145e-05	9.09723340316e-06	1.2816591635e-05	1.87032261648e-06	36716.9694694	NA	3077.67655421	0.834225632454
Molino	Pachon	AM2M	44	8363.32454513	18247.3976535	1.13729576378e-07	4.9725907792e-06	5.00504944097e-08	3.6015760813e-06	39821.0120527	NA	1.88477437778	0.259302671636
Molino	Pachon	AM2M	45	8463.04906958	18457.1647719	7.74715579647e-06	1.72730402121e-05	4.41419959196e-07	2.41742911035e-13	40445.3191065	NA	0.000108224498991	0.880282238455
Molino	Pachon	AM2M	46	8421.56045052	18341.9989828	3.86153827876e-05	6.52545860238e-14	1.06189970298e-07	2.10206203996e-07	40255.9408496	NA	2.96165189911	0.179781464348
Molino	Pachon	AM2M	47	8494.13964914	18538.9290077	1.06571707023e-05	7.08109142129e-05	6.0898044389e-11	9.95348545971e-13	40585.7597424	NA	37.7570233422	0.0806267982702
Molino	Pachon	AM2M	48	8576.48734259	18702.621208	4.38420822193e-05	2.07454903883e-14	7.54224045317e-51	4.46122579764e-07	41040.0179948	NA	0.0367907156656	0.449891305247
Molino	Pachon	AM2M	49	7199.90644998	32957.8215796	0.000158654938998	3.63733280677e-13	8.37737142836e-07	9.89464874112e-07	52.2048536888	NA	378092.005433	0.31364112269
Molino	Pachon	AM2M	50	8429.79084944	18397.1038438	1.07574759137e-05	6.26433569564e-06	2.39921769313e-23	1.25567337669e-06	40284.2279963	NA	12.8846162976	0.251196258579
Molino	Rascon	SI	1	18492.1865499	153147.824402	NA	NA	NA	NA	115917.012323	NA	NA	NA
Molino	Rascon	SI	2	18421.7358478	153540.814059	NA	NA	NA	NA	115118.517609	NA	NA	NA
Molino	Rascon	SI	3	18788.1940107	150963.40287	NA	NA	NA	NA	117699.221555	NA	NA	NA
Molino	Rascon	SI	4	18178.1053941	153205.77742	NA	NA	NA	NA	114222.020006	NA	NA	NA
Molino	Rascon	SI	5	18498.0836972	154814.118435	NA	NA	NA	NA	116366.807849	NA	NA	NA
Molino	Rascon	SI	6	18382.5959601	154671.152192	NA	NA	NA	NA	115640.078949	NA	NA	NA
Molino	Rascon	SI	7	18469.4018504	153744.298218	NA	NA	NA	NA	115883.835373	NA	NA	NA
Molino	Rascon	SI	8	18225.9382192	155678.914957	NA	NA	NA	NA	115202.851421	NA	NA	NA
Molino	Rascon	SI	9	18366.2988324	155819.918386	NA	NA	NA	NA	115059.01992	NA	NA	NA
Molino	Rascon	SI	10	18423.3898362	153855.087516	NA	NA	NA	NA	115798.092091	NA	NA	NA
Molino	Rascon	SI	11	18494.853531	154759.266023	NA	NA	NA	NA	116610.943785	NA	NA	NA
Molino	Rascon	SI	12	18599.6528948	153858.679368	NA	NA	NA	NA	117744.492917	NA	NA	NA
Molino	Rascon	SI	13	18451.2315666	153705.480695	NA	NA	NA	NA	115837.615533	NA	NA	NA
Molino	Rascon	SI	14	18317.192112	154939.750141	NA	NA	NA	NA	116094.860294	NA	NA	NA
Molino	Rascon	SI	15	18397.5017292	159670.852425	NA	NA	NA	NA	117638.028934	NA	NA	NA
Molino	Rascon	SI	16	18495.2125897	155826.75255	NA	NA	NA	NA	116031.285796	NA	NA	NA
Molino	Rascon	SI	17	18397.7411681	154756.859153	NA	NA	NA	NA	115942.072464	NA	NA	NA
Molino	Rascon	SI	18	18540.0277022	152915.495905	NA	NA	NA	NA	116463.681078	NA	NA	NA
Molino	Rascon	SI	19	18032.6986476	154758.202394	NA	NA	NA	NA	113415.685921	NA	NA	NA
Molino	Rascon	SI	20	18506.0458169	155178.44261	NA	NA	NA	NA	116312.673661	NA	NA	NA
Molino	Rascon	SI	21	18567.0828451	155162.755802	NA	NA	NA	NA	116657.409928	NA	NA	NA
Molino	Rascon	SI	22	18728.3605364	156473.662325	NA	NA	NA	NA	117372.267307	NA	NA	NA
Molino	Rascon	SI	23	18428.0488046	151094.419315	NA	NA	NA	NA	115394.832852	NA	NA	NA
Molino	Rascon	SI	24	18471.6921784	155618.360239	NA	NA	NA	NA	115892.686712	NA	NA	NA
Molino	Rascon	SI	25	18579.3862721	154013.507759	NA	NA	NA	NA	115650.953478	NA	NA	NA
Molino	Rascon	SI	26	18512.8569649	152060.934723	NA	NA	NA	NA	115388.661955	NA	NA	NA
Molino	Rascon	SI	27	18498.4692595	154356.489692	NA	NA	NA	NA	115753.635492	NA	NA	NA
Molino	Rascon	SI	28	18403.5668766	154207.641669	NA	NA	NA	NA	115531.37364	NA	NA	NA
Molino	Rascon	SI	29	18418.6135144	154585.384927	NA	NA	NA	NA	116003.778779	NA	NA	NA
Molino	Rascon	SI	30	18435.6880579	152683.14778	NA	NA	NA	NA	115673.764569	NA	NA	NA
Molino	Rascon	SI	31	18575.8140632	153128.202931	NA	NA	NA	NA	116579.662707	NA	NA	NA
Molino	Rascon	SI	32	17451.0527906	149905.039868	NA	NA	NA	NA	109970.069269	NA	NA	NA
Molino	Rascon	SI	33	18436.2216596	156273.587371	NA	NA	NA	NA	116541.988564	NA	NA	NA
Molino	Rascon	SI	34	18600.4158466	155859.131597	NA	NA	NA	NA	116682.514001	NA	NA	NA
Molino	Rascon	SI	35	18404.0297131	154627.621233	NA	NA	NA	NA	115434.107159	NA	NA	NA
Molino	Rascon	SI	36	18208.6551042	155266.225431	NA	NA	NA	NA	114321.932915	NA	NA	NA
Molino	Rascon	SI	37	18465.4302192	155730.338807	NA	NA	NA	NA	115985.044079	NA	NA	NA
Molino	Rascon	SI	38	18518.468546	157339.838746	NA	NA	NA	NA	116644.868847	NA	NA	NA
Molino	Rascon	SI	39	18652.6469511	154105.127537	NA	NA	NA	NA	116397.673468	NA	NA	NA
Molino	Rascon	SI	40	18452.4649382	152187.266422	NA	NA	NA	NA	115297.01811	NA	NA	NA
Molino	Rascon	SI	41	18541.5315273	154683.569862	NA	NA	NA	NA	117234.872557	NA	NA	NA
Molino	Rascon	SI	42	18590.8670304	157850.972339	NA	NA	NA	NA	115891.752481	NA	NA	NA
Molino	Rascon	SI	43	18569.5253607	152789.944667	NA	NA	NA	NA	116181.291852	NA	NA	NA
Molino	Rascon	SI	44	18527.222821	154172.754832	NA	NA	NA	NA	116361.761944	NA	NA	NA
Molino	Rascon	SI	45	18532.1562569	153601.572838	NA	NA	NA	NA	116863.443654	NA	NA	NA
Molino	Rascon	SI	46	18589.8099988	153983.522404	NA	NA	NA	NA	116824.097491	NA	NA	NA
Molino	Rascon	SI	47	18618.7393394	153919.005197	NA	NA	NA	NA	117035.088535	NA	NA	NA
Molino	Rascon	SI	48	18716.9108115	152195.326645	NA	NA	NA	NA	117139.247306	NA	NA	NA
Molino	Rascon	SI	49	18279.956825	153823.825379	NA	NA	NA	NA	114377.001882	NA	NA	NA
Molino	Rascon	SI	50	18341.9884212	154793.764065	NA	NA	NA	NA	115068.015856	NA	NA	NA
Molino	Rascon	SC	1	5015.50204628	171975.592711	3.69668823481e-06	6.14401307238e-11	NA	NA	191931.126642	34502.7640682	NA	NA
Molino	Rascon	SC	2	4890.98455376	171027.742181	3.82647234225e-06	4.9857822901e-21	NA	NA	192968.563375	31370.7906197	NA	NA
Molino	Rascon	SC	3	5251.46354454	172314.089374	3.51780125809e-06	4.32456954549e-09	NA	NA	190689.902891	35119.1441768	NA	NA
Molino	Rascon	SC	4	4931.79521048	169770.429343	3.8258914946e-06	3.77760827967e-08	NA	NA	196091.591536	32383.5610529	NA	NA
Molino	Rascon	SC	5	5010.87116129	171160.212455	3.70058473361e-06	7.07743762084e-09	NA	NA	193111.439219	33881.2900908	NA	NA
